area_id,postal_code,area_name,municipality_code,lat,lon,population_final,employed_residents_final,estimated_commuters_base,estimated_car_commute_share,estimated_switchers,jspi_score,jspi_score_original,jspi_score_v2,national_absolute_potential_score,national_absolute_potential_rank,underused_transit_potential_score,underused_transit_potential_rank,primary_analysis_view,potential_persons_score,underuse_score,car_pressure_score,emission_congestion_score,ad_feasibility_score,public_transport_service_score,accessibility_score,travel_time_competitiveness_score_final,nearest_transit_stop_distance_m,rail_nearest_distance_m,liipi_nearest_distance_m,recommended_campaign_type,recommendation_reason,message_angle,data_confidence_score,data_confidence_level,commuting_data_source,confidence_missing_reasons,rank
65370,65370,Ristinummi,905,63.09710573039738,21.72574527768132,4440.0,1657.0,579.9499999999999,0.7249880250164191,110.88615823346494,50.5,53.9,50.5,70.5,499,20.1,699,national_absolute_potential,0.6872519800986708,0.20292972306108298,0.6545207433788585,0.5274486080294428,0.5868073103920289,0.3541934232269021,0.715209485800351,0.4985998482562817,219.17758732203524,5431.491982898773,5383.460581176239,päätien liittymä + digitaalinen geomainonta,suuri henkilömääräinen potentiaali; korkea autoilupaine; pendelöintiosuus perustuu fallback-oletukseen,Ruuhkaisella autokäytävällä joukkoliikenne voi vähentää arjen viivettä.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,512
46800,46800,Myllykoski,286,60.78129296862714,26.810489878545326,4259.0,1514.0,529.9,0.7308560230766034,94.74537294836125,50.5,52.6,50.5,69.0,523,26.9,550,national_absolute_potential,0.6645562457587734,0.24070440752604083,0.6370633142718932,0.5041185121942274,0.440427171215211,0.4346160714560789,0.6545557605380694,0.5225919470888751,614.1439013608917,1684.9626553624998,10944.435733664393,asema- ja junakampanja,pendelöintiosuus perustuu fallback-oletukseen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,513
90400,90400,Äimärautio,564,64.99624290316376,25.432382929452046,1985.0,1074.0,375.9,0.7809619928198461,71.2880926893326,50.5,55.6,50.5,63.7,605,17.7,761,national_absolute_potential,0.6236148267992545,0.22036957066228435,0.7962377705572117,0.5860547897531608,0.6683499712228617,0.31278383284952266,0.6824281987000776,0.4606415791897447,1368.5221051026097,1302.8703547440316,1698.4645777538524,asema- ja junakampanja,korkea autoilupaine; pendelöintiosuus perustuu fallback-oletukseen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,514
70260,70260,Julkula,297,62.932161110935205,27.605027924615,2629.0,1262.0,441.7,0.7426794867652952,127.54584802102016,50.4,52.4,50.4,75.2,426,22.6,642,national_absolute_potential,0.7074731778492989,0.16178258004936516,0.6322461450131088,0.4817698141291159,0.5128017073365956,0.34118058043361327,0.5144546146365919,1.0,1469.6329415476512,4708.358741471267,3277.469196356014,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,515
67600,67600,Linnusperä-Kaustari,272,63.81805199354756,23.183043945674545,2837.0,1315.0,460.24999999999994,0.7234014729373521,109.29029988485505,50.3,52.7,50.3,69.5,513,25.3,585,national_absolute_potential,0.6851591232583085,0.20336091170392384,0.6128238638780779,0.471029512106164,0.6487445098871714,0.38424520399077694,0.7874189765802859,0.5455147130265805,462.8079427606045,3263.3592751541664,3211.9723164461057,laaja digitaalinen aluekampanja,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,516
53400,53400,Laihia,405,61.09591985190373,28.357835797848153,1866.0,846.0,296.09999999999997,0.7237229200660353,88.6789509544441,50.3,52.3,50.3,66.2,560,29.6,506,national_absolute_potential,0.655020455536502,0.22075621206441912,0.6359325688763401,0.4436499675217503,0.6769648534788917,0.40858244137002936,0.890976428529518,0.6015400362338248,236.443362781989,1207.7306360562447,2081.712755074619,laaja digitaalinen aluekampanja,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,517
95400,95400,Tornio Keskus,851,65.85165992581503,24.14000335492053,2811.0,990.0,346.5,0.7025517101604394,127.97871487609538,50.2,49.9,50.2,74.6,435,33.5,450,national_absolute_potential,0.7079629249065803,0.17732489634005055,0.5295404206542836,0.3828173277181355,0.5531790256665451,0.4464875312595362,0.7332521259744113,1.0,49.22410230557454,1416.3217641416659,26214.968655574143,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,518
65610,65610,Mustasaari Keskus,499,63.12457549051179,21.689369578457566,6266.0,2904.0,1016.4,0.7101368856792794,178.99766183278751,50.0,52.2,50.0,76.8,393,20.2,698,national_absolute_potential,0.7565182059149066,0.15903784383978506,0.5158145103513037,0.4623142763016832,0.5992013923358437,0.3506987436248374,0.6822548438092368,0.48332118369859717,686.8673762626032,4608.186248483814,4638.97547930828,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,519
50190,50190,Tuppurala,491,61.68923552060087,27.316546606054043,4590.0,1594.0,557.9,0.7212035033417484,101.93482501613482,50.0,52.2,50.0,69.9,508,25.0,589,national_absolute_potential,0.6751041609111484,0.22067058620699087,0.614008523345501,0.4909675973900209,0.5063008704408085,0.4132240492314545,0.6828637433668774,0.5210799268856237,449.2709617461523,2022.1662004038205,68113.92406573822,laaja digitaalinen aluekampanja,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,520
37830,37830,Viiala Keskus,020,61.22622711497109,23.73632543173484,5222.0,2264.0,792.4,0.6977726232453938,161.83928010348782,49.9,50.8,49.9,75.6,416,26.8,553,national_absolute_potential,0.7419237647630322,0.17763644991432626,0.4933654765057144,0.42239459974377636,0.513323068044495,0.4169422190855524,0.7390873295887996,0.5458002632868513,250.65422825439458,2402.795040928509,9030.324028626032,asema- ja junakampanja,suuri henkilömääräinen potentiaali; pendelöintiosuus perustuu fallback-oletukseen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,521
36200,36200,Kangasala Keskus,211,61.45799491236468,24.057540735357463,11101.0,4687.0,1640.4499999999998,0.7230901927201857,197.36963940084618,49.8,53.7,49.8,78.9,353,10.5,946,national_absolute_potential,0.7706767865758434,0.11404533616691916,0.5751546983568321,0.5598963429845552,0.5786330278034936,0.21842588981733743,0.5943911429827458,0.36881199108350077,723.3866115626721,10364.725316994422,703.4917539601252,liityntäpysäköinti + joukkoliikenne,suuri henkilömääräinen potentiaali; pendelöintiosuus perustuu fallback-oletukseen,Aja lyhyesti liityntäpysäköintiin ja jatka joukkoliikenteellä.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,522
95410,95410,Kiviranta,851,65.87332956936542,24.155453277265746,3014.0,1237.0,432.95,0.7070177509046519,148.88825487309214,49.7,50.1,49.7,76.7,395,27.6,535,national_absolute_potential,0.7298505689886406,0.15340723884109703,0.531593302667018,0.40336007428968423,0.481552214387037,0.38477344258339036,0.6872794423638198,1.0,374.5526758224179,2484.585050496665,26770.968195676218,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,523
46900,46900,Inkeroinen,286,60.6940264744869,26.861042934241784,3186.0,1100.0,385.0,0.7179474333764051,84.7946848976404,49.7,50.9,49.7,67.2,551,31.0,484,national_absolute_potential,0.648569800815714,0.24208281550920857,0.605755541562643,0.4481863460836138,0.4710262473065495,0.4668657251576139,0.7396854524031977,0.5759936160558474,213.95069881866004,1179.5753515623246,20767.45610736255,asema- ja junakampanja,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,524
40950,40950,Muurame Keskus,500,62.13953082292301,25.616739806138575,8247.0,3611.0,1263.85,0.7064218801258517,168.84563523467514,49.5,51.2,49.5,77.1,388,21.0,680,national_absolute_potential,0.7480608055316803,0.16967292245656898,0.5060058715420179,0.47129998767577963,0.4391358372947053,0.3784172832185114,0.5713070723458866,0.45557319886946146,964.208867089394,3646.8176540845666,7500.525689316529,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,525
87830,87830,Nakertaja,205,64.25108635195335,27.689174888663832,1442.0,645.0,225.74999999999997,0.7081424131739958,100.5951454693173,49.4,49.4,49.4,70.1,503,34.0,440,national_absolute_potential,0.6731956882888116,0.1736887770490031,0.5590845162561999,0.3656579105151407,0.6511195710918446,0.4142218740309629,0.8289438089933491,1.0,50.64261959700479,2216.541438956807,4406.5967262228805,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,526
24240,24240,Rappula,734,60.40593093256224,23.10472337827214,3945.0,1385.0,484.74999999999994,0.7287055705716925,94.81890993572972,49.3,51.8,49.3,69.3,515,23.3,627,national_absolute_potential,0.6646680934616632,0.21202742465391658,0.6332499000618454,0.4920181891086041,0.45644790346175074,0.39283124879632536,0.641048092177473,0.5906556174096181,576.481396511453,2497.040346136839,31186.324730326647,asema- ja junakampanja,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,527
37630,37630,Vääräkoivu,908,61.29155475385239,23.985903858789342,7215.0,3100.0,1085.0,0.7175315871869763,150.33165965704023,49.0,51.4,49.0,75.4,421,18.6,732,national_absolute_potential,0.7312467558137046,0.1685102220332634,0.5427431997154933,0.4921649581563232,0.43338336549193535,0.35011682713948045,0.6069637811387474,0.4528556087391872,721.233005971499,2540.6931677870116,12462.544231056354,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,528
74100,74100,"Iisalmi Keskus, Eteläinen",140,63.55612315794972,27.196096611603654,3845.0,1308.0,457.79999999999995,0.6993307786172959,102.57796349459353,49.0,49.1,49.0,69.8,509,32.8,459,national_absolute_potential,0.6760115523949656,0.2111373695447406,0.5106997950657517,0.39209584723365437,0.5387775083085888,0.4851107256209017,0.75,0.591066435372541,244.61750476683426,511.7494685333118,73139.45924275799,asema- ja junakampanja,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,529
16300,16300,Orimattila Keskus,560,60.792421835951274,25.69596474491302,10256.0,4029.0,1410.1499999999999,0.6901395227450077,218.24373863887956,48.8,50.3,48.8,80.3,339,18.4,737,national_absolute_potential,0.7852525452674356,0.13753007913956025,0.4522445966369062,0.4292139924632884,0.42550171841617085,0.3451588479987496,0.6716655697385738,0.47576153669467924,234.15786148866295,3682.707033620485,20534.91771115135,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,530
40930,40930,Kinkomaa,500,62.16318405430284,25.75778344924465,1873.0,846.0,296.09999999999997,0.6620575295732584,67.25501875938002,48.8,46.8,48.8,64.1,599,46.2,321,national_absolute_potential,0.615251450753003,0.24350313452353956,0.4809977312577971,0.3355617219410771,0.6275456370735786,0.6012980624366743,0.67883551045714,0.6323130416448606,399.3328517588568,8023.05660818589,2665.863241666875,bussikäytävä- ja pysäkkikampanja,hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,531
57220,57220,Savonlinna,740,61.86308518324406,28.955138642788675,3458.0,1256.0,439.59999999999997,0.7022390480795078,93.1094145730697,48.6,49.2,48.6,68.5,536,31.2,477,national_absolute_potential,0.662045532028528,0.2161887880402076,0.5346499906178342,0.4069915634560518,0.5148873476156242,0.4721844679729871,0.7282113889684187,0.5745952363711597,67.63487794966974,1601.8208859621925,44473.15027417469,asema- ja junakampanja,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,532
36220,36220,Suorama,211,61.46993901820676,23.99189173344257,5490.0,2455.0,859.25,0.7122872487198162,143.0628536901459,48.5,52.4,48.5,73.7,452,12.3,886,national_absolute_potential,0.7240756838125018,0.13538483236662577,0.5771459109209635,0.5016575691365645,0.692272417629055,0.263325127049643,0.6967686761409324,0.4367025466861587,208.72346828165308,10226.168699398819,589.1839011857043,liityntäpysäköinti + joukkoliikenne,suuri henkilömääräinen potentiaali; pendelöintiosuus perustuu fallback-oletukseen,Aja lyhyesti liityntäpysäköintiin ja jatka joukkoliikenteellä.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,533
37560,37560,Kulju,418,61.40042731744304,23.79455849602829,4736.0,2468.0,863.8,0.7446012065152299,126.14789740227158,48.5,52.5,48.5,72.1,479,13.1,869,national_absolute_potential,0.7058801924138067,0.15055470603520374,0.6130472383383117,0.5333850312316041,0.5770149860378591,0.27406561777511224,0.6281210708902208,0.4156877990211557,1234.6176217263055,2992.955166719807,2782.426180598641,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,534
70870,70870,Hiltulanlahti,297,62.771967502583664,27.595956130642463,2366.0,1134.0,396.9,0.7590760221322398,105.63204873570614,48.5,51.5,48.5,73.0,466,16.8,778,national_absolute_potential,0.6802449988303984,0.14477850507338724,0.6752413939358719,0.5029061506981563,0.43234878633292795,0.28587999565507866,0.4711432950264248,1.0,1697.3874412946498,4093.8378645203625,3827.685333013933,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,535
02480,02480,Porkkala,257,59.99954605368652,24.442584263111474,4717.0,2434.0,851.9,0.6832884044303179,95.46917851616269,48.5,49.6,48.5,70.1,502,27.4,538,national_absolute_potential,0.665653414590668,0.22381224076911221,0.5450326628032167,0.4729898845436261,0.35259250011899673,0.4656212595197202,0.4823820621982428,0.4723255805911293,377.5189263277318,13253.556922419939,13139.562347340525,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,536
06500,06500,Saksala-Suomenkylä,638,60.434521809133805,25.602155583150573,1994.0,978.0,342.29999999999995,0.7242393416985395,87.85203597856159,48.5,51.2,48.5,66.8,557,22.4,644,national_absolute_potential,0.6536709144558418,0.1889239676316827,0.643317257243817,0.46380690498212485,0.5569789167442866,0.34701373867718244,0.7796590286229881,0.614871353596236,220.43241165061977,3128.019768117574,5181.837850504511,laaja digitaalinen aluekampanja,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,537
87300,87300,Palokangas,205,64.21134773770225,27.73084725412918,1090.0,405.0,141.75,0.7020936138217808,73.8203477703414,48.5,47.6,48.5,65.6,568,39.5,379,national_absolute_potential,0.6286307226688229,0.186181229479165,0.5316857079329108,0.30803351540406154,0.8224257723109956,0.4668954527114672,0.9326402420764348,1.0,96.95831652546973,1005.4490281073955,1114.582550443132,asema- ja junakampanja,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,538
13270,13270,Ruununmylly,109,61.016842239511405,24.558054969202523,1742.0,847.0,296.45,0.7251222637688645,71.12226120955717,48.5,50.9,48.5,63.6,606,26.1,564,national_absolute_potential,0.6232802432477716,0.21829711993277806,0.645437861769501,0.450403841276566,0.6198335261782018,0.39217071572507095,0.7875521101719049,0.5503232735038045,216.20877676028735,4437.879615139924,4485.061311174276,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,539
92130,92130,Isoholmi - Antinkangas,678,64.6917618939657,24.503065684155032,3034.0,1155.0,404.25,0.7039892441144006,87.0963797705123,48.3,49.0,48.3,67.5,547,30.8,490,national_absolute_potential,0.6524266406227937,0.21390773056951312,0.5395268267341745,0.40342229939254565,0.5501049133299275,0.46291584450377804,0.7409413183430927,0.574126034039504,86.91633549750458,1133.359484974188,49660.66538905766,asema- ja junakampanja,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,540
28800,28800,Pihlava,609,61.55401888519525,21.584423680210058,3894.0,1386.0,485.09999999999997,0.7237980780637794,84.04421803749234,48.3,51.3,48.3,67.3,550,20.8,684,national_absolute_potential,0.6472898794445064,0.21013246930383442,0.6411836061682326,0.49825699395614015,0.4680817226200611,0.37424846271719797,0.6817204724901803,0.4972372666263909,199.59359445967638,3312.686612361364,13619.358609766354,laaja digitaalinen aluekampanja,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,541
41330,41330,Vihtavuori,410,62.35074829460354,25.915918518277877,2712.0,1153.0,403.54999999999995,0.6860698103999103,71.28427585174812,48.2,47.7,48.2,65.5,569,37.4,398,national_absolute_potential,0.6236071345360494,0.2447445868139447,0.5276603692917994,0.39440213935090934,0.4303985634202685,0.5409653483490293,0.6144396117641717,0.5703550537150863,687.4034115171183,2874.594021879422,9918.87516276123,laaja digitaalinen aluekampanja,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,542
80330,80330,Reijola,167,62.53363512545389,29.83662301558354,2276.0,1050.0,367.5,0.7221970308594332,76.72762108678282,48.1,50.6,48.1,65.2,575,24.2,608,national_absolute_potential,0.6341842354180983,0.212720005936488,0.6341077813243352,0.46441584771172345,0.516734047477405,0.3869108966710443,0.7493302986239198,0.5318786574521944,216.69062974120928,2418.276524199801,8155.484320961533,laaja digitaalinen aluekampanja,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,543
26510,26510,Uotila,684,61.1417674712199,21.57735027323608,2467.0,1088.0,380.79999999999995,0.7253391431912625,108.87689637253239,48.0,49.6,48.0,73.2,460,22.1,657,national_absolute_potential,0.6846120344726229,0.15405303100441206,0.5982680088979893,0.44159021468971404,0.40095085203850406,0.34333114638299095,0.5619144565904217,1.0,678.2295257197096,4558.173782362182,38814.95640168221,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.78,keskitaso,fallback_default_share,statfin_commuting_missing,544
02380,02380,Suvisaaristo,049,60.10927387122567,24.70925958780417,626.0,249.0,87.14999999999999,0.7262921218679845,17.047677224005408,48.0,50.0,48.0,46.1,969,40.2,373,balanced,0.42146036664084024,0.3862210777593293,0.8250771753633193,0.4138262739200297,0.5782483190981978,0.5453988462620799,0.5991374835398142,0.5668943011731736,536.5800692960297,10435.266582100432,4050.5463166488253,päätien liittymä + digitaalinen geomainonta,korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,Ruuhkaisella autokäytävällä joukkoliikenne voi vähentää arjen viivettä.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,545
62200,62200,Kauhava Keskus,233,63.11019183383486,23.0292126425259,5629.0,2171.0,759.8499999999999,0.7010541002133945,138.06591971816727,47.9,48.7,47.9,73.9,447,24.6,601,national_absolute_potential,0.7189328741198956,0.16961484606823019,0.4731866563462651,0.4019196606935956,0.4354378663460566,0.41260342848483184,0.6935203757187887,0.5249702073784146,499.60442687846165,1209.0313305650793,36645.24042234349,asema- ja junakampanja,suuri henkilömääräinen potentiaali; pendelöintiosuus perustuu fallback-oletukseen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,546
78200,78200,Varkaus Keskus,915,62.31494498895031,27.869740379486,4150.0,1107.0,387.45,0.6995241397709037,86.14025947781207,47.9,48.3,47.9,67.9,542,31.1,482,national_absolute_potential,0.6508368948388421,0.2120596676519843,0.5193891974633889,0.3848159410724421,0.549776732650208,0.47852363876779974,0.75,0.5871141832606799,91.83746545318218,341.69536517273036,37406.54243900453,asema- ja junakampanja,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,547
06650,06650,Hamari,638,60.363472199122405,25.63539011837257,1337.0,580.0,203.0,0.7189758913222943,56.378168015331504,47.8,50.1,47.8,60.7,648,27.7,532,national_absolute_potential,0.5899629453338295,0.22435074865830595,0.6567261538863267,0.4183134220521656,0.7193926529822375,0.40367144026327123,0.8168384494255616,0.614871353596236,112.44437598230012,3726.447453333143,3020.7637018196183,päätien liittymä + digitaalinen geomainonta,korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,Ruuhkaisella autokäytävällä joukkoliikenne voi vähentää arjen viivettä.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,548
28430,28430,Kartano-Harmaalinna,609,61.44532438877055,21.854124405213096,1557.0,733.0,256.55,0.7245293973985981,59.04322603306044,47.7,50.1,47.7,61.4,634,26.8,552,national_absolute_potential,0.5965770304203292,0.22848967802533637,0.6507825404574026,0.4390071632767099,0.6184480888337422,0.4073067855704168,0.7690044598232579,0.5519858552715533,199.73845861605787,3524.907466966563,5097.065198599922,päätien liittymä + digitaalinen geomainonta,korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,Ruuhkaisella autokäytävällä joukkoliikenne voi vähentää arjen viivettä.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,549
01150,01150,Söderkulla,753,60.26134740355999,25.347699479318745,7288.0,3735.0,1307.25,0.7239016594922935,128.3310435923664,47.6,51.2,47.6,73.7,451,12.0,898,national_absolute_potential,0.708360338986359,0.14429030239727403,0.5672226999751292,0.5314062147135641,0.5162292978522284,0.2799749132811681,0.49421149406170406,0.3656695455933825,1138.5795488417493,8572.436849750571,3567.585712421893,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,550
42700,42700,Keuruu Keskus,249,62.253638889223936,24.706609450417183,7269.0,2557.0,894.9499999999999,0.6752421882577714,184.2445629333501,47.5,46.9,47.5,77.8,373,27.6,533,national_absolute_potential,0.7607040931860934,0.1426599406880678,0.3733575914889372,0.3269738277388741,0.441396986346057,0.44522586353879695,0.75,0.5671355181232782,254.9023159135348,188.41893747720758,51506.778349403685,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,551
80710,80710,Lehmo,276,62.68304626009361,29.816526749056536,6028.0,3013.0,1054.55,0.693142317840903,154.06546484110297,47.4,49.1,47.4,75.3,423,18.7,728,national_absolute_potential,0.7347975395376886,0.14502163424851144,0.4741701429043735,0.42780606568315965,0.45560782341621386,0.3458908762659052,0.638980988396572,0.46312692111817194,65.57908075066659,5838.49439995867,9258.029436137527,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,552
